date,symbol,F_mom121,F_er20,F_idiovol60,F_obv20,composite,rank
2026-02-20,SOXL,1.0304048975361986,0.05240377183490493,0.044216137124761,0.10101898224937463,0.3149350649350649,15.0
2026-02-20,TQQQ,0.17627073852438446,0.14612184397217312,0.02237807698239906,-0.06089940867725024,0.2954545454545454,16.0
2026-02-20,DRN,-0.12157191279562451,0.35183062346473226,0.022177018894307562,0.25626422212329725,0.29220779220779214,17.0
2026-02-20,UPRO,0.18576491224127234,0.031503194513402645,0.01496940090296861,-0.1357790444012082,0.2824675324675324,18.0
2026-02-20,TMF,-0.0495318862003683,0.23741157539471064,0.016288324185670777,0.15163653079521255,0.27272727272727265,19.0
2026-02-20,TECL,0.25683109995326747,0.14242151304829018,0.030413321265893637,-0.1453630324075652,0.24999999999999994,20.0
2026-02-20,UCO,-0.25122979620520036,0.304654442877292,0.030115140245326952,0.36565540445815226,0.21753246753246752,21.0
2026-02-20,RETL,0.17047194085268536,0.0998237574903066,0.03208568551947342,0.13553506805587104,0.211038961038961,22.0
2026-02-20,UDOW,0.15793552268815403,0.017455483249459194,0.017194101670082174,0.026975838837008995,0.19805194805194803,23.0
2026-02-20,UUP,-0.03453305671011919,0.02727272727272679,0.003527219322966771,0.19757780407067174,0.19155844155844154,24.0
2026-02-20,YINN,0.12916756615642577,0.12479504313363614,0.02722655064100425,-0.11335302059633526,0.1590909090909091,25.0
2026-02-20,FAS,-0.09145624662805785,0.16914939861972547,0.025564377213960952,-0.2897016367222312,0.12012987012987011,26.0
2026-02-20,UVXY,-0.5901489117983963,0.14840989399293297,0.04393175474595891,0.4945949816625331,0.06818181818181815,27.0
2026-02-20,BOIL,-0.7182804674457429,0.1741043368950345,0.11419158206894545,-0.002213523587777291,0.003246753246753241,28.0
2026-02-23,KORU,5.069076954150677,0.37732997481108305,0.043574630081514715,0.05399521980080313,0.564935064935065,1.0
2026-02-23,DUSL,0.47381504230980687,0.39640186077912215,0.022731378913782085,0.34010539933976386,0.5487012987012987,2.0
2026-02-23,AGQ,5.458974948287749,0.24818602427739747,0.09182607978040211,0.06215804928463419,0.5097402597402597,3.0
2026-02-23,EDC,0.955980821445759,0.19697167987317796,0.01622175750258899,0.08625219609222935,0.4935064935064935,4.0
2026-02-23,EURL,0.705545897411405,0.17728566820470373,0.01613256633390046,0.17233877233877234,0.48376623376623373,5.0
2026-02-23,UYM,0.15192072940399926,0.26547215951843456,0.015890543012883628,0.3473556869279405,0.4545454545454545,6.0
2026-02-23,UTSL,0.10736715847692468,0.5016910743646759,0.027733754738129987,0.45817718400047214,0.4350649350649351,7.0
2026-02-23,TYD,0.08034869872850181,0.451987591082896,0.007270489306462812,-0.14414414414414414,0.4318181818181818,8.0
2026-02-23,MEXX,1.6252388802768962,0.12180583842498302,0.0299970792847642,-0.006714027653313055,0.4188311688311688,9.0
2026-02-23,CHAU,0.49043830979739234,0.076514848606012,0.012420723039409793,-0.023201623534525328,0.38636363636363635,10.0
2026-02-23,ERX,0.05854001228605665,0.428939669283017,0.025567956395691035,0.4335852133731992,0.3766233766233765,11.0
2026-02-23,TQQQ,0.2171810491998032,0.22230542187068356,0.02177449772364245,-0.1444718141183353,0.3506493506493506,12.0
2026-02-23,UGL,1.4985613392623596,0.06263926714533301,0.03401504807371841,0.11654506462118032,0.33116883116883117,13.0
2026-02-23,TNA,0.40088400876906394,0.13227069455011028,0.022900841229036784,-0.1861650109918097,0.3084415584415584,14.0
2026-02-23,UPRO,0.21977385169249053,0.11787825117908139,0.014932128824377722,-0.2100866538486582,0.3084415584415584,15.0
2026-02-23,TECL,0.2966269895692646,0.19915552741141546,0.0302353411763255,-0.20852120310032013,0.30194805194805185,16.0
2026-02-23,TMF,-0.04580076064412886,0.25126700453454215,0.016164079218108925,0.13823059641375557,0.2922077922077922,17.0
2026-02-23,DRN,-0.16455253837072026,0.34576967578927437,0.02214491787518198,0.2520560997364288,0.2889610389610389,18.0
2026-02-23,SOXL,1.0232939174170932,0.06675023503603882,0.043645675446568714,0.09535515476938526,0.2857142857142857,19.0
2026-02-23,LABU,1.0955157353501042,0.07405977295544058,0.044200141185676486,-0.12891258552226842,0.27272727272727265,20.0
2026-02-23,UDOW,0.21391820295925057,0.07440845687577619,0.017826228829181445,-0.002903649143722453,0.24675324675324672,21.0
2026-02-23,RETL,0.19047188879729893,0.1447564508296913,0.03199527287032188,0.06356994568909569,0.2305194805194805,22.0
2026-02-23,UUP,-0.031149524139186258,0.0918367346938777,0.003527975964056645,0.2201801047954894,0.21753246753246752,23.0
2026-02-23,UCO,-0.28477051460361613,0.26197604790419166,0.0300504421689028,0.35941479519389086,0.21103896103896103,24.0
2026-02-23,FAS,-0.02701336491918571,0.24089409184711782,0.027886034924729977,-0.33750090813969813,0.17207792207792208,25.0
2026-02-23,YINN,0.0737570781359902,0.13362886354089773,0.027208790621626705,-0.1182064259766421,0.17207792207792208,26.0
2026-02-23,UVXY,-0.6083190883190883,0.18773171553758009,0.04359702167346772,0.5021906371075228,0.09415584415584413,27.0
2026-02-23,BOIL,-0.7052856981855067,0.24245038826574633,0.1141978246819731,-0.11390659837300392,0.03896103896103897,28.0
2026-02-24,KORU,5.670770923246172,0.45229150452014605,0.043425076733979696,0.14373483496815517,0.6038961038961038,1.0
2026-02-24,DUSL,0.5449379557174141,0.44974600739980364,0.022797367131549694,0.34892814791972,0.5681818181818182,2.0
2026-02-24,EDC,1.00593758506301,0.2528436960812019,0.016423771935862818,0.08633012905938864,0.5357142857142856,3.0
2026-02-24,AGQ,6.554322153991498,0.3247652707864767,0.09279057220765384,-0.0568436933134575,0.512987012987013,4.0
2026-02-24,EURL,0.7668152043653795,0.16180778151924902,0.01569563689666765,0.1654653713569414,0.4805194805194805,5.0
2026-02-24,MEXX,1.7987342100037127,0.13058264498914543,0.02976700326751454,-0.020358488768483705,0.43506493506493504,6.0
2026-02-24,UYM,0.2157232470341104,0.29237204947369994,0.015805242651627822,0.3550457189419935,0.4285714285714285,7.0
2026-02-24,UTSL,0.09455145140746768,0.5183663386718269,0.02784449924093562,0.4618137874666555,0.41233766233766234,8.0
2026-02-24,ERX,0.11168382581596514,0.4144916394387851,0.02548577133573319,0.36107376821799714,0.4123376623376623,9.0
2026-02-24,SOXL,1.1521906225980016,0.11937795395639574,0.043327793199360164,0.16069133292758117,0.3896103896103896,10.0
2026-02-24,CHAU,0.46042301777861705,0.0860493560687814,0.012353798044557237,-0.030757012699265042,0.37337662337662336,11.0
2026-02-24,TYD,0.06682044538340493,0.39568292860789106,0.007213971411510398,-0.2594670406732118,0.3733766233766233,12.0
2026-02-24,TQQQ,0.3100264107500459,0.18622806243936857,0.02201789324623039,-0.1372028524068023,0.36363636363636354,13.0
2026-02-24,UGL,1.5695294735000873,0.010378057820607718,0.03469669874314784,0.06795635905694877,0.32792207792207795,14.0
2026-02-24,TECL,0.4185023922930018,0.18092286244742015,0.03034315749022833,-0.21073528791830073,0.29220779220779214,15.0
2026-02-24,UPRO,0.28652415555674393,0.10151208021942185,0.014981812359036945,-0.2115418896258594,0.288961038961039,16.0
2026-02-24,DRN,-0.13676902071289543,0.3701036197202728,0.022101304265477587,0.29953052171255967,0.2889610389610389,17.0
2026-02-24,UUP,-0.04301625912175133,0.178378378378378,0.003522886033037201,0.29926846689482645,0.2857142857142857,18.0
2026-02-24,TNA,0.4521251156649304,0.04772096540604561,0.022473281801800894,-0.10698213458089438,0.26948051948051943,19.0
2026-02-24,TMF,-0.07467695131327656,0.21977763523626279,0.0161342936952695,0.1255310018804233,0.24350649350649348,20.0
2026-02-24,UDOW,0.25854139902064843,0.0633136682717933,0.017476584588693677,0.004234319924373914,0.23376623376623373,21.0
2026-02-24,RETL,0.2761881033945812,0.10715394291875656,0.02885663211314729,0.1284568594952231,0.2337662337662337,22.0
2026-02-24,LABU,1.0023610707367028,0.0016823933874626446,0.04439116557669194,-0.037242302792475285,0.2305194805194805,23.0
2026-02-24,FAS,-0.03206019243346403,0.2588922433813286,0.027652310749532307,-0.26846910201468743,0.18831168831168835,24.0
2026-02-24,UCO,-0.20502401182120433,0.27231807951987985,0.029787689090800054,0.4323021596805606,0.1883116883116883,25.0
2026-02-24,YINN,0.02737957510063338,0.16957523872242358,0.027553123925027477,-0.18961579550738747,0.1688311688311688,26.0
2026-02-24,BOIL,-0.688531807175875,0.3562113932738503,0.11398174396112548,-0.25666490709920037,0.05844155844155843,27.0
2026-02-24,UVXY,-0.6349484536082475,0.10782772712983339,0.04396780019371542,0.4908200941875493,0.03896103896103892,28.0
2026-02-25,KORU,5.610588985753774,0.46103996524121277,0.043913973726773095,0.18987112292260508,0.6071428571428571,1.0
2026-02-25,AGQ,7.406564446574029,0.3660224553653599,0.09285389359725787,-0.10807502710935092,0.5324675324675324,2.0
2026-02-25,DUSL,0.5649438318250586,0.34968945700074744,0.023284698976453168,0.2751809938848668,0.525974025974026,3.0
2026-02-25,EDC,1.1205632067197513,0.2299050902684372,0.01635458530423212,0.08047105051704447,0.5227272727272726,4.0
2026-02-25,EURL,0.798848084912156,0.10226797392289072,0.015690336984661084,0.12966745649154343,0.4415584415584415,5.0
2026-02-25,CHAU,0.5033969410252335,0.15625518913353903,0.012418403332074366,-0.022118961420271463,0.42857142857142855,6.0
2026-02-25,UUP,-0.04829595934468167,0.38853503184713506,0.0035127181069433545,0.3331932335266942,0.42532467532467527,7.0
2026-02-25,UTSL,0.13233633914318932,0.4982995604159968,0.027692954921739805,0.46939232566309025,0.42207792207792205,8.0
2026-02-25,MEXX,1.909329195595764,0.09406503979634342,0.029680919447620708,-0.05936765824719382,0.4025974025974025,9.0
2026-02-25,UYM,0.22182489473356704,0.2436529828946688,0.016096477382926414,0.2923562139468205,0.3896103896103896,10.0
2026-02-25,SOXL,1.2832080766134797,0.10671203216826482,0.04345075670024979,0.15646084685982364,0.38636363636363635,11.0
2026-02-25,ERX,0.11205398357587759,0.3664557779212396,0.025643529971023996,0.30035372778704955,0.37662337662337664,12.0
2026-02-25,TYD,0.06404759559166817,0.3662419245458135,0.007219908784369872,-0.23094351836866808,0.3538961038961038,13.0
2026-02-25,UGL,1.6104098218917517,0.0424242424242423,0.034854551633622846,0.012781888882460093,0.34415584415584416,14.0
2026-02-25,TQQQ,0.37637888515081497,0.16053438987268376,0.02253602396156052,-0.13595604350989582,0.3311688311688311,15.0
2026-02-25,TECL,0.5128309001885498,0.1676406939307607,0.030999492106701002,-0.21302027945710925,0.31493506493506496,16.0
2026-02-25,TMF,-0.06871795881500231,0.3250356929028687,0.016021844711848914,0.19815807070508698,0.30194805194805197,17.0
2026-02-25,UPRO,0.3252949083331673,0.06412008041352812,0.015203001137370671,-0.20751675810341044,0.2857142857142857,18.0
2026-02-25,YINN,0.1438072623084723,0.24493772557528237,0.02671034838483783,-0.1881736702253085,0.26948051948051954,19.0
2026-02-25,UDOW,0.2785221392197861,0.055655246793180214,0.01755427552134534,0.08104505424256488,0.2662337662337662,20.0
2026-02-25,TNA,0.46865696218332276,0.03628017908994371,0.02237065043020956,-0.0935599527855606,0.26298701298701294,21.0
2026-02-25,DRN,-0.14918555545979484,0.2953846834295313,0.02237280210999121,0.22538741277306099,0.24675324675324675,22.0
2026-02-25,LABU,1.0921054167980286,0.036771169059478324,0.04447402310734994,-0.11857700201542075,0.2435064935064935,23.0
2026-02-25,RETL,0.2631604981018214,0.12139285886532813,0.029098117471976208,0.11616736215723773,0.24350649350649345,24.0
2026-02-25,UCO,-0.21637426900584789,0.17001545595054088,0.030022559694509284,0.37268093378617406,0.14935064935064932,25.0
2026-02-25,FAS,-0.027845527290692118,0.13841340701995034,0.02832064271387786,-0.16214976641797044,0.1266233766233766,26.0
2026-02-25,BOIL,-0.6255594817432273,0.33455966888939975,0.1137099603160625,-0.1518158098837986,0.07467532467532467,27.0
2026-02-25,UVXY,-0.6390393459376597,0.014281373442722544,0.044333636012567866,0.43200529991900727,-0.048701298701298745,28.0
2026-02-26,KORU,6.46766126981436,0.45216646019454537,0.04276094506038706,0.2973048759704466,0.6136363636363635,1.0
2026-02-26,AGQ,8.319869543401907,0.4386012522049275,0.09213801848633213,-0.14017902756491415,0.538961038961039,2.0
2026-02-26,DUSL,0.5670249592938137,0.4170539431754405,0.02340139446282872,0.3084431296281078,0.525974025974026,3.0
2026-02-26,EURL,0.8229791245085976,0.18142154182613437,0.01568652642328236,0.17258926299720126,0.49999999999999994,4.0
2026-02-26,EDC,1.2369253809905754,0.13742643366127213,0.01630957969145759,-0.01930678639369069,0.49025974025974023,5.0
2026-02-26,UTSL,0.19459496634390816,0.47819096497945796,0.027674448159347626,0.47425123297021243,0.44480519480519487,6.0
2026-02-26,UGL,1.8164208281499907,0.10922063666300776,0.03497397264188461,-0.06352937889203353,0.40584415584415584,7.0
2026-02-26,TYD,0.0389177913493679,0.4618441435980348,0.007297651003287481,-0.11896465903434544,0.40259740259740256,8.0
2026-02-26,CHAU,0.516651390161931,0.09331281696996349,0.012671412353472232,-0.034145727060898044,0.39935064935064934,9.0
2026-02-26,UYM,0.208353403162733,0.2476111341919402,0.016076390733631443,0.3208074256817852,0.39935064935064934,10.0
2026-02-26,MEXX,2.1461218457496307,0.056400904515281874,0.029712569339690065,-0.09630352515433084,0.3863636363636363,11.0
2026-02-26,TECL,0.637358735014985,0.2439206823944239,0.031173791357462326,-0.2912366292396217,0.3506493506493506,12.0
2026-02-26,ERX,0.1647655673814341,0.36039584859521206,0.02559971636451204,0.3110277321260608,0.3474025974025973,13.0
2026-02-26,UUP,-0.05574224295998231,0.32867132867133125,0.0035127968591909457,0.2993700546001343,0.3409090909090909,14.0
2026-02-26,SOXL,1.6081649696463556,0.07191521574564723,0.044541746048811594,0.050346514398205075,0.3376623376623376,15.0
2026-02-26,TQQQ,0.46892443164626973,0.23067063098777665,0.02272785084725546,-0.22187696274822888,0.33766233766233755,16.0
2026-02-26,UPRO,0.36273705740003837,0.10424197646141621,0.015234859162781587,-0.2064210447781686,0.3279220779220779,17.0
2026-02-26,TMF,-0.13072230613415758,0.4002219407485455,0.01600524558871602,0.28112998166162406,0.3116883116883117,18.0
2026-02-26,TNA,0.49762344260929625,0.023944302779570596,0.022572832555561164,-0.0032821242470755453,0.27922077922077915,19.0
2026-02-26,YINN,0.1516408310537205,0.4351386555117881,0.027994578852786455,-0.3224094637280842,0.27922077922077915,20.0
2026-02-26,UDOW,0.23473224369591716,0.0552259912946062,0.017575818357380393,0.08554414624606625,0.2694805194805195,21.0
2026-02-26,DRN,-0.17621699631801946,0.40267520292671743,0.02246505501926311,0.2934614069800723,0.2662337662337662,22.0
2026-02-26,LABU,1.2293637690698298,0.02286869943995019,0.04445052724476962,-0.1279293123319247,0.23376623376623376,23.0
2026-02-26,RETL,0.23093838955200185,0.01286303697111875,0.02937918699551299,0.2043798938348175,0.16233766233766234,24.0
2026-02-26,FAS,-0.046961939660125296,0.07334496696727319,0.02893544555993876,-0.07386205508360508,0.11363636363636362,25.0
2026-02-26,UCO,-0.14466130884041328,0.13126491646778055,0.02997810006761517,0.24974440907513226,0.1136363636363636,26.0
2026-02-26,BOIL,-0.6497752808988764,0.33117633464293955,0.11333992145089986,-0.11190271514105203,0.045454545454545456,27.0
2026-02-26,UVXY,-0.632725430597771,0.03509815585960737,0.04434604595970718,0.43666991283513573,0.003246753246753248,28.0
2026-02-27,KORU,6.88576794657763,0.49059159905392064,0.04277392349681835,0.40852476116775505,0.6168831168831169,1.0
2026-02-27,DUSL,0.5358129732261339,0.403148712720838,0.0228916235692616,0.3046368256037605,0.5292207792207791,2.0
2026-02-27,AGQ,8.919990091652219,0.3858886974758445,0.09253378078105504,-0.03012306011439615,0.5227272727272727,3.0
2026-02-27,EDC,1.2124520525461544,0.1519371850462908,0.016390949243715196,0.02317839061193171,0.4967532467532467,4.0
2026-02-27,EURL,0.7541702525724976,0.15070000680719767,0.015675208134745034,0.160557563242127,0.47402597402597396,5.0
2026-02-27,UTSL,0.17220788335710568,0.5155781105158137,0.0268154710472394,0.462068488147233,0.4285714285714286,6.0
2026-02-27,MEXX,2.190891705581499,0.08043540239632126,0.029698710654345047,-0.00919789888960305,0.40584415584415573,7.0
2026-02-27,TYD,0.02695616039891946,0.49694642070138034,0.007080776905621473,-0.07064613430703286,0.40259740259740256,8.0
2026-02-27,UYM,0.20364205271908076,0.2726855470851052,0.016115073843579325,0.31662889987729304,0.3928571428571428,9.0
2026-02-27,TQQQ,0.4729498233801641,0.21806197724121035,0.022700018590595564,-0.2108764359329247,0.36363636363636365,10.0
2026-02-27,ERX,0.19783467309380187,0.37995349777598075,0.025658638047531088,0.2991620141101263,0.3538961038961038,11.0
2026-02-27,TECL,0.6228746528920097,0.23490265280919553,0.03156996057457044,-0.2495873615623026,0.3538961038961038,12.0
2026-02-27,SOXL,1.6835384880448725,0.11283704572098469,0.044751219716468664,-0.039338959383954195,0.35064935064935054,13.0
2026-02-27,UGL,2.015929203539823,0.08539205155746504,0.03499424362217274,-0.2862034344386139,0.3474025974025974,14.0
2026-02-27,UUP,-0.0519960413803906,0.34751773049645274,0.0035123004973984986,0.3262392853550687,0.3474025974025974,15.0
2026-02-27,UPRO,0.3604438036394777,0.12031711833624159,0.015332577222404732,-0.193893532096575,0.3376623376623376,16.0
2026-02-27,TMF,-0.15082279122478892,0.4391724051190133,0.015372227379314886,0.26528080844955904,0.33116883116883117,17.0
2026-02-27,CHAU,0.48766063134206483,0.013103322923379422,0.012281132560568911,-0.20689805935310868,0.3084415584415584,18.0
2026-02-27,YINN,0.10280205057822056,0.5034117799604529,0.027674680856568365,-0.44053642238502244,0.3084415584415584,19.0
2026-02-27,TNA,0.4693584180361441,0.06884507692751794,0.02351025992660943,-0.007654360703584222,0.26948051948051943,20.0
2026-02-27,UDOW,0.250885767530751,0.03263770214413787,0.018021108974567157,0.10478981923828287,0.2597402597402597,21.0
2026-02-27,LABU,1.1233022348390178,0.013661636219221588,0.04364624687684132,-0.20629141484016603,0.25,22.0
2026-02-27,DRN,-0.18753064072104697,0.3743803434154748,0.02207928240288723,0.27699663380573514,0.237012987012987,23.0
2026-02-27,RETL,0.23176667427180764,0.0065497500536188325,0.029277824233674112,0.21802570309892666,0.16883116883116883,24.0
2026-02-27,FAS,-0.04247433886192886,0.20274445332342497,0.029857722611653294,-0.18384471594374263,0.1525974025974026,25.0
2026-02-27,UCO,-0.11554866227219851,0.12779552715654935,0.03041478519793598,0.23872065822597466,0.12012987012987013,26.0
2026-02-27,BOIL,-0.6405197873597165,0.3906325446644131,0.11300120600228873,-0.13897331008964842,0.07792207792207792,27.0
2026-02-27,UVXY,-0.6220948410630537,0.08439175839683889,0.044913626049041935,0.4353843939362797,0.019480519480519473,28.0
2026-03-02,KORU,7.496579458260145,0.42356561551740773,0.04371350796662513,0.29385498838882396,0.5844155844155843,1.0
2026-03-02,DUSL,0.5922323790627364,0.45714240197361394,0.02302538359179649,0.38337324426073055,0.5746753246753247,2.0
2026-03-02,EDC,1.3223550013782366,0.1665487792720731,0.017462382558689815,0.04566032104842344,0.49025974025974023,3.0
2026-03-02,MEXX,2.337543226582469,0.1961524609601042,0.03034316622062006,0.03231425201850676,0.474025974025974,4.0
2026-03-02,UTSL,0.2582556152751265,0.4463044733152907,0.026783126262584812,0.45434448433886854,0.4415584415584416,5.0
2026-03-02,UGL,2.130530164533821,0.22707125809751086,0.035127099389203456,-0.04600788031375122,0.43506493506493504,6.0
2026-03-02,UYM,0.21989730264274,0.34569361663406023,0.01589457124794558,0.39467821524495617,0.4188311688311688,7.0
2026-03-02,AGQ,9.319039008008266,0.05311155352899619,0.09291657865853482,0.13702146505482082,0.39285714285714285,8.0
2026-03-02,EURL,0.8600351803676387,0.04211083312355855,0.01743129995796209,0.04956812699400825,0.3896103896103896,9.0
2026-03-02,ERX,0.21010848015625827,0.41067529491457033,0.025817224057468027,0.35073005854105177,0.37337662337662336,10.0
2026-03-02,TQQQ,0.5774662216582687,0.15335507871661677,0.022480610232382348,-0.10374538782407633,0.36363636363636365,11.0
2026-03-02,CHAU,0.5334989487124329,0.13996727651346139,0.012112437302312705,-0.1068644206893878,0.3571428571428571,12.0
2026-03-02,UUP,-0.06021481813972729,0.342857142857141,0.0036883934437092637,0.3406090611795502,0.35064935064935066,13.0
2026-03-02,UPRO,0.41856068428922266,0.09747686268244526,0.015333851125715616,-0.10392690823635771,0.3279220779220779,14.0
2026-03-02,TYD,0.033116753131933185,0.3241993873572816,0.007514471109825298,-0.1024225697638761,0.3214285714285714,15.0
2026-03-02,TECL,0.7294199708283973,0.147136648652116,0.03149150868602645,-0.12998154253440886,0.3181818181818182,16.0
2026-03-02,TNA,0.5402947526834623,0.053432088324490645,0.02401450129300481,0.12064304905904519,0.3116883116883117,17.0
2026-03-02,TMF,-0.13333223712800468,0.3474975466143275,0.015862976361644705,0.27886343376641237,0.3019480519480519,18.0
2026-03-02,YINN,0.15953370680781553,0.4344479413746324,0.027749350687360785,-0.4240798353767429,0.288961038961039,19.0
2026-03-02,SOXL,2.261277021117081,0.01628336410945104,0.04406082731846525,-0.03828575626136076,0.28896103896103886,20.0
2026-03-02,DRN,-0.16643238160846774,0.37878391553515767,0.022068881903717603,0.2729168994056221,0.2597402597402597,21.0
2026-03-02,LABU,1.2576069004437036,0.03019744483159104,0.04344925733666482,-0.2156298348505019,0.2435064935064935,22.0
2026-03-02,UDOW,0.26771400888374375,0.020337176836676,0.01793622849755957,0.09875942623368693,0.237012987012987,23.0
2026-03-02,RETL,0.2648292229069187,0.0376212635065857,0.029372210549860295,0.15496963400620453,0.19805194805194803,24.0
2026-03-02,UCO,-0.09932279909706532,0.2489683631361759,0.03219705728118213,0.3322410769343576,0.1818181818181818,25.0
2026-03-02,FAS,-0.029339938312228142,0.20571026954005678,0.029855150774685393,-0.2053793739555567,0.15259740259740256,26.0
2026-03-02,BOIL,-0.6019038320722481,0.6594641313742436,0.11360149524934825,-0.13467172709903596,0.13636363636363635,27.0
2026-03-02,UVXY,-0.6478386167146974,0.08901993821960129,0.04477244717599969,0.44166665399322846,0.012987012987012964,28.0
2026-03-03,EURL,0.7711698454487275,0.20904054250295945,0.0182343122564709,-0.11566123587259651,0.4675324675324675,1.0
2026-03-03,DUSL,0.5218131920128704,0.22991654320461316,0.0230428668173517,0.2232432547489669,0.448051948051948,2.0
2026-03-03,UTSL,0.20324271827721874,0.5015410479125801,0.026619141338214157,0.42756730466350384,0.44480519480519476,3.0
2026-03-03,UGL,1.5155670867309121,0.1872010555830448,0.03503339271014654,0.04198918199330815,0.42532467532467527,4.0
2026-03-03,TQQQ,0.45349572492514567,0.2452704081273701,0.022665799910710806,-0.21132430568947666,0.40584415584415584,5.0
2026-03-03,ERX,0.19579785695052787,0.45325642339071914,0.025662703107819557,0.2365903031059667,0.4058441558441558,6.0
2026-03-03,SOXL,1.7362864620467011,0.1798473282442748,0.044078002101994536,-0.1527241613538846,0.39610389610389607,7.0
2026-03-03,UUP,-0.055222840735553835,0.3381294964028784,0.0036390434211274266,0.35139893994706906,0.39285714285714285,8.0
2026-03-03,KORU,7.637889926485199,0.09053124991443817,0.04884030973510052,-0.0484778703570134,0.38636363636363635,9.0
2026-03-03,UPRO,0.34428563203663076,0.20300251392867344,0.0154713198202536,-0.20831281226774928,0.3766233766233766,10.0
2026-03-03,EDC,1.2547351195186254,0.08054137923166448,0.01886324626190294,-0.20914028323610734,0.37337662337662336,11.0
2026-03-03,TYD,0.01322972850938764,0.353909230681624,0.007469650865239933,-0.08172549019607843,0.3701298701298701,12.0
2026-03-03,MEXX,1.9008196182625592,0.03272926157396603,0.03114870184533104,-0.08681999780026056,0.36363636363636354,13.0
2026-03-03,TECL,0.5741451257204226,0.22964390660052458,0.03181930942342649,-0.23369171210685474,0.36363636363636354,14.0
2026-03-03,AGQ,3.167317200104086,0.002372695747399164,0.0933694110763683,0.1877732128584221,0.33766233766233766,15.0
2026-03-03,CHAU,0.5319976546970411,0.01589034059901772,0.01243725239332527,-0.1692841354130193,0.33441558441558444,16.0
2026-03-03,TMF,-0.1758592055468332,0.3646121126592602,0.015840151502449107,0.2957989062643387,0.3344155844155844,17.0
2026-03-03,UCO,-0.09125188536953233,0.5192743764172336,0.03298468977124185,0.5737929567241509,0.3084415584415584,18.0
2026-03-03,UDOW,0.20884297520661166,0.1598977489109738,0.01805251807673582,-0.008435222752899008,0.3084415584415584,19.0
2026-03-03,LABU,1.0383233297448227,0.15791188207508733,0.0428204551064336,-0.34257759899091483,0.30194805194805197,20.0
2026-03-03,YINN,0.14325671774094606,0.4548673353646336,0.027288731110252644,-0.4704113650092275,0.2987012987012987,21.0
2026-03-03,UYM,0.16515776263893867,0.16650991673812632,0.015933531269284342,0.11817754390936669,0.2922077922077922,22.0
2026-03-03,DRN,-0.18347648261758687,0.43271559179639213,0.022056815699670156,0.23618300142552415,0.28896103896103886,23.0
2026-03-03,TNA,0.43062516342717694,0.08614667850900358,0.023920891588594003,0.0014636481930633822,0.2727272727272727,24.0
2026-03-03,RETL,0.2304675202014903,0.15141163468301028,0.02957533136835641,0.0520636648284237,0.25,25.0
2026-03-03,FAS,-0.09067588754639377,0.27066993636767234,0.02992009878717416,-0.3217419735066182,0.18506493506493504,26.0
2026-03-03,UVXY,-0.6297364495275982,0.23825503355704683,0.044612408964170756,0.5517913505192662,0.11688311688311687,27.0
2026-03-03,BOIL,-0.4801891615541922,0.1022044088176353,0.11357718691056001,0.08214051762919233,-0.022727272727272735,28.0
2026-03-04,DUSL,0.6617624542404965,0.21604072898989177,0.02299299353872125,0.19755539395005553,0.49350649350649356,1.0
2026-03-04,EURL,0.7460498818742376,0.10290410406372884,0.018489570319153763,-0.01746880570409982,0.46428571428571425,2.0
2026-03-04,KORU,7.525921425678412,0.07986703601108038,0.048505536582494194,0.18134860176676876,0.43181818181818177,3.0
2026-03-04,UUP,-0.041163535083325486,0.35766423357663907,0.0036323458980630392,0.28995741709340855,0.4025974025974025,4.0
2026-03-04,UTSL,0.1356898123046042,0.4792408645167581,0.026607035277009347,0.41683956473334355,0.39610389610389607,5.0
2026-03-04,MEXX,2.0605531066846,0.07724097626137529,0.03208246195642045,-0.08863035964357618,0.3766233766233766,6.0
2026-03-04,UGL,1.2653651482284887,0.08842027376988533,0.03509975265892288,-0.03409109654195313,0.37337662337662336,7.0
2026-03-04,ERX,0.2351561109523066,0.3367315515648551,0.025929726019587394,0.07337499887915497,0.37012987012987014,8.0
2026-03-04,EDC,1.3386999892365972,0.0660981050238163,0.018866587994104796,-0.1606780927010924,0.3701298701298701,9.0
2026-03-04,TECL,0.7693431726811526,0.09133160636842569,0.032049236045417144,-0.14680658584622822,0.3636363636363636,10.0
2026-03-04,UDOW,0.30167596588671164,0.09669107792870318,0.018061030940176467,0.10481175430185981,0.3636363636363636,11.0
2026-03-04,SOXL,2.199811544841531,0.07078825347758894,0.044096183297165574,-0.048426386381981,0.3603896103896103,12.0
2026-03-04,AGQ,2.7493683678625573,0.05207368857954729,0.09352450085899633,0.13210659593054833,0.35714285714285715,13.0
2026-03-04,TYD,-0.004192455204042322,0.2817942543540349,0.0074195827415016475,-0.133888532991672,0.3441558441558441,14.0
2026-03-04,UPRO,0.43838136258715443,0.08187047304044504,0.01553072007568066,-0.09931414156799259,0.3441558441558441,15.0
2026-03-04,RETL,0.4194455201296561,0.14380770190468284,0.029573459983309833,0.05684384797633007,0.3376623376623376,16.0
2026-03-04,TMF,-0.19512380679606012,0.2994243340813744,0.01576660634961798,0.21177289003262165,0.3214285714285714,17.0
2026-03-04,DRN,-0.22672933301288045,0.4676320486713425,0.022050005262784913,0.3640165494784234,0.3181818181818181,18.0
2026-03-04,UYM,0.2362876923469952,0.08658733390645967,0.016003686029498834,0.04355499628088267,0.3149350649350649,19.0
